date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:01	61505/61505	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:52:16%20GMT	https://www.w3schools.com/html/html_form_elements.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_form_elements.html	(from https://www.w3schools.com/html/default.asp)
21:09:02	78381/78381	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:35:24%20GMT	https://www.w3schools.com/html/html_form_input_types.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_form_input_types.html	(from https://www.w3schools.com/html/default.asp)
21:09:02	82844/82844	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:50:47%20GMT	https://www.w3schools.com/html/html_form_attributes.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_form_attributes.html	(from https://www.w3schools.com/html/default.asp)
21:09:03	55628/55628	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:50:52%20GMT	https://www.w3schools.com/html/html5_intro.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_intro.html	(from https://www.w3schools.com/html/default.asp)
21:09:03	54956/54956	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:54:40%20GMT	https://www.w3schools.com/html/html5_browsers.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_browsers.html	(from https://www.w3schools.com/html/default.asp)
21:09:04	56729/56729	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:55:31%20GMT	https://www.w3schools.com/html/html5_new_elements.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_new_elements.html	(from https://www.w3schools.com/html/default.asp)
21:09:04	62457/62457	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:51:16%20GMT	https://www.w3schools.com/html/html5_semantic_elements.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_semantic_elements.html	(from https://www.w3schools.com/html/default.asp)
21:09:05	63528/63528	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:04:01%20GMT	https://www.w3schools.com/html/html5_migration.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_migration.html	(from https://www.w3schools.com/html/default.asp)
21:09:06	68197/68197	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2019:09:13%20GMT	https://www.w3schools.com/html/html5_syntax.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_syntax.html	(from https://www.w3schools.com/html/default.asp)
21:09:06	59742/59742	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:54:01%20GMT	https://www.w3schools.com/html/html5_canvas.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_canvas.html	(from https://www.w3schools.com/html/default.asp)
21:09:07	56751/56751	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:56:16%20GMT	https://www.w3schools.com/html/html5_svg.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_svg.html	(from https://www.w3schools.com/html/default.asp)
21:09:08	53136/53136	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:53:44%20GMT	https://www.w3schools.com/html/html_googlemaps.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_googlemaps.html	(from https://www.w3schools.com/html/default.asp)
21:09:08	55367/55367	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2019:03:14%20GMT	https://www.w3schools.com/html/html_media.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_media.html	(from https://www.w3schools.com/html/default.asp)
21:09:09	56388/56388	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:51:01%20GMT	https://www.w3schools.com/html/html5_video.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_video.html	(from https://www.w3schools.com/html/default.asp)
21:09:09	53438/53438	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:51:29%20GMT	https://www.w3schools.com/html/html5_audio.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_audio.html	(from https://www.w3schools.com/html/default.asp)
21:09:10	53261/53261	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:58:49%20GMT	https://www.w3schools.com/html/html_object.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_object.html	(from https://www.w3schools.com/html/default.asp)
21:09:11	54278/54278	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:58:23%20GMT	https://www.w3schools.com/html/html_youtube.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_youtube.html	(from https://www.w3schools.com/html/default.asp)
21:09:11	60055/60055	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:50:02%20GMT	https://www.w3schools.com/html/html5_geolocation.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_geolocation.html	(from https://www.w3schools.com/html/default.asp)
21:09:12	55283/55283	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:52:17%20GMT	https://www.w3schools.com/html/html5_draganddrop.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_draganddrop.html	(from https://www.w3schools.com/html/default.asp)
21:09:13	54979/54979	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:53:29%20GMT	https://www.w3schools.com/html/html5_webstorage.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_webstorage.html	(from https://www.w3schools.com/html/default.asp)
